n,time
1141,0.0009479522705078125
1142,0.0009598731994628906
1143,0.0009542703628540039
1144,0.0009491443634033203
1145,0.0009539127349853516
1146,0.0009576082229614258
1147,0.0009616613388061523
1148,0.0009552240371704102
1149,0.0009566545486450195
1150,0.0009673833847045898
1151,0.0009634494781494141
1152,0.0009648799896240234
1153,0.0009672641754150391
1154,0.0009741783142089844
1155,0.0009684562683105469
1156,0.0009734630584716797
1157,0.0009751319885253906
1158,0.0009701251983642578
1159,0.0009745359420776367
1160,0.0009750127792358398
1161,0.0009703636169433594
1162,0.0009731054306030273
1163,0.0009789466857910156
1164,0.0009729862213134766
1165,0.0009717941284179688
1166,0.0009756088256835938
1167,0.0009701251983642578
1168,0.0009688138961791992
1169,0.0009723901748657227
1170,0.0009764432907104492
1171,0.000975489616394043
1172,0.0009757280349731445
1173,0.0009728670120239258
1174,0.0009789466857910156
1175,0.000978708267211914
1176,0.0009777545928955078
1177,0.0009791851043701172
1178,0.0009790658950805664
1179,0.0009788274765014648
1180,0.0009791851043701172
1181,0.00098419189453125
1182,0.0009804964065551758
1183,0.000984787940979004
1184,0.000987410545349121
1185,0.0009894371032714844
1186,0.0009889602661132812
1187,0.0009887218475341797
1188,0.000988602638244629
1189,0.0009937286376953125
1190,0.0009913444519042969
1191,0.0009900331497192383
1192,0.0009891986846923828
1193,0.0009893178939819336
1194,0.0009897947311401367
1195,0.0009899139404296875
1196,0.0009971857070922852
1197,0.0009888410568237305
1198,0.0009887218475341797
1199,0.0009875297546386719
1200,0.0009918212890625
1201,0.0009938478469848633
1202,0.000994563102722168
1203,0.0009944438934326172
1204,0.0009987354278564453
1205,0.0010027885437011719
1206,0.0009992122650146484
1207,0.000996708869934082
1208,0.0009965896606445312
1209,0.0010111331939697266
1210,0.001003265380859375
1211,0.0010002851486206055
1212,0.0010008811950683594
1213,0.00099945068359375
1214,0.0010066032409667969
1215,0.0010075569152832031
1216,0.0010066032409667969
1217,0.0010132789611816406
1218,0.001011490821838379
1219,0.0010137557983398438
1220,0.0010170936584472656
1221,0.0010176897048950195
1222,0.001021265983581543
1223,0.0010181665420532227
1224,0.001017928123474121
1225,0.0010228157043457031
1226,0.0010228157043457031
1227,0.0010184049606323242
1228,0.0010247230529785156
1229,0.0010231733322143555
1230,0.0010173320770263672
1231,0.0010197162628173828
1232,0.0010284185409545898
1233,0.0010224580764770508
1234,0.0010200738906860352
1235,0.0010205507278442383
1236,0.0010117292404174805
1237,0.001016855239868164
1238,0.0010198354721069336
1239,0.0010303258895874023
1240,0.001021265983581543
1241,0.001022934913635254
1242,0.0010247230529785156
1243,0.0010205507278442383
1244,0.001024484634399414
1245,0.0010213851928710938
1246,0.0010286569595336914
1247,0.0010205507278442383
1248,0.0010286569595336914
1249,0.0010315179824829102
1250,0.0010290145874023438
1251,0.0010379552841186523
1252,0.0010335445404052734
1253,0.0010336637496948242
1254,0.001035451889038086
1255,0.0010447502136230469
1256,0.001043558120727539
1257,0.0010353326797485352
1258,0.0010324716567993164
1259,0.0010360479354858398
1260,0.001034379005432129
1261,0.0010329484939575195
1262,0.0010405778884887695
1263,0.0010412931442260742
1264,0.001043081283569336
1265,0.0010427236557006836
1266,0.0010499954223632812
1267,0.0010486841201782227
1268,0.0010443925857543945
1269,0.0010411739349365234
1270,0.001051187515258789
1271,0.0010519027709960938
1272,0.0010529756546020508
1273,0.001059412956237793
1274,0.0010607242584228516
1275,0.0010603666305541992
1276,0.0010703802108764648
1277,0.0010639429092407227
1278,0.001062154769897461
1279,0.0010716915130615234
1280,0.00106048583984375
1281,0.0010886192321777344
1282,0.0010914802551269531
1283,0.0010907649993896484
1284,0.001083970069885254
1285,0.0010824203491210938
1286,0.001086592674255371
1287,0.0010863542556762695
1288,0.0010912418365478516
1289,0.0010831356048583984
1290,0.0010864734649658203
1291,0.0010873079299926758
1292,0.0010962486267089844
1293,0.0010974407196044922
1294,0.0010901689529418945
1295,0.0010967254638671875
1296,0.0010911226272583008
1297,0.001090407371520996
1298,0.0010950565338134766
1299,0.0011038780212402344
1300,0.0010938644409179688
1301,0.0010951757431030273
1302,0.0011067390441894531
1303,0.0011047124862670898
1304,0.0011038780212402344
1305,0.0010970830917358398
1306,0.0011011362075805664
1307,0.0010999441146850586
1308,0.0010950565338134766
1309,0.001095890998840332
1310,0.0010957717895507812
1311,0.0011000633239746094
1312,0.0011029243469238281
1313,0.0011023283004760742
1314,0.001107931137084961
1315,0.001103520393371582
1316,0.0011005401611328125
1317,0.0011031627655029297
1318,0.001104593276977539
1319,0.0011061429977416992
1320,0.0011047124862670898
1321,0.0011001825332641602
1322,0.0011008977890014648
1323,0.0011050701141357422
1324,0.0011032819747924805
1325,0.0011074542999267578
1326,0.0011050701141357422
1327,0.0011072158813476562
1328,0.0011113882064819336
1329,0.0011042356491088867
1330,0.0011115074157714844
1331,0.0011042356491088867
1332,0.0011142492294311523
1333,0.0011298656463623047
1334,0.001111149787902832
1335,0.0011179447174072266
1336,0.001108407974243164
1337,0.001110672950744629
1338,0.0011113882064819336
1339,0.001111149787902832
1340,0.0011131763458251953
1341,0.0011137723922729492
1342,0.0011152029037475586
1343,0.0011126995086669922
1344,0.0011146068572998047
1345,0.0011206865310668945
1346,0.0011191368103027344
1347,0.0011217594146728516
1348,0.0011533498764038086
1349,0.0011273622512817383
1350,0.0011202096939086914
1351,0.0011218786239624023
1352,0.0011324882507324219
1353,0.0011388063430786133
1354,0.001135706901550293
1355,0.0011305809020996094
1356,0.001136183738708496
1357,0.0011410713195800781
1358,0.0011307001113891602
1359,0.0011368989944458008
1360,0.001135706901550293
1361,0.001147627830505371
1362,0.0011500120162963867
1363,0.0011632442474365234
1364,0.0011508464813232422
1365,0.001137375831604004
1366,0.0011510848999023438
1367,0.0011570453643798828
1368,0.001159071922302246
1369,0.0011606216430664062
1370,0.0011436939239501953
1371,0.0011475086212158203
1372,0.0011615753173828125
1373,0.0011756420135498047
1374,0.001165628433227539
1375,0.0011709928512573242
1376,0.0011491775512695312
1377,0.0011595487594604492
1378,0.0011600255966186523
1379,0.0011845827102661133
1380,0.001166224479675293
1381,0.0011554956436157227
1382,0.001155853271484375
1383,0.0011521577835083008
1384,0.001155257225036621
1385,0.0011512041091918945
1386,0.0011630058288574219
1387,0.0011593103408813477
1388,0.00115966796875
1389,0.0011568069458007812
1390,0.0011619329452514648
1391,0.001166224479675293
1392,0.0011690855026245117
1393,0.0011763572692871094
1394,0.001165628433227539
1395,0.0011641979217529297
1396,0.0011708736419677734
1397,0.0011783838272094727
1398,0.0011610984802246094
1399,0.0011715888977050781
1400,0.0011681318283081055
1401,0.0011893510818481445
1402,0.001178741455078125
1403,0.0011757612228393555
1404,0.0011761188507080078
1405,0.001181960105895996
1406,0.0011806488037109375
1407,0.0011714696884155273
1408,0.001177668571472168
1409,0.0011947154998779297
1410,0.001206040382385254
1411,0.0011904239654541016
1412,0.0011991262435913086
1413,0.0011981725692749023
1414,0.0011882781982421875
1415,0.0011898279190063477
1416,0.0011986494064331055
1417,0.0011920928955078125
1418,0.0012047290802001953
1419,0.001204371452331543
1420,0.0011953115463256836
1421,0.0012030601501464844
1422,0.0011954307556152344
1423,0.0011947154998779297
1424,0.0011985301971435547
1425,0.001198887825012207
1426,0.0012012720108032227
1427,0.0012077093124389648
1428,0.0011928081512451172
1429,0.0011985301971435547
1430,0.001198410987854004
1431,0.0012067556381225586
1432,0.0012006759643554688
1433,0.001206517219543457
1434,0.0012040138244628906
1435,0.0012055635452270508
1436,0.0011959075927734375
1437,0.0012012720108032227
1438,0.0012091398239135742
1439,0.0012041330337524414
1440,0.001211404800415039
1441,0.0012140274047851562
1442,0.0012278556823730469
1443,0.001210331916809082
1444,0.0012218952178955078
1445,0.0012121200561523438
1446,0.0012122392654418945
1447,0.0012058019638061523
1448,0.0012072324752807617
1449,0.0012099742889404297
1450,0.0012218952178955078
1451,0.001214742660522461
1452,0.0012264251708984375
1453,0.0012307167053222656
1454,0.0012269020080566406
1455,0.0012167692184448242
1456,0.0012220144271850586
1457,0.0012142658233642578
1458,0.001221299171447754
1459,0.0012123584747314453
1460,0.001214146614074707
1461,0.0012307167053222656
1462,0.0012165307998657227
1463,0.0012274980545043945
1464,0.0012284517288208008
1465,0.0012246370315551758
1466,0.0012156963348388672
1467,0.0012176036834716797
1468,0.0012218952178955078
1469,0.0012384653091430664
1470,0.0012282133102416992
1471,0.001231551170349121
1472,0.001226663589477539
1473,0.0012459754943847656
1474,0.001226186752319336
1475,0.0012379884719848633
1476,0.0012472867965698242
1477,0.0012402534484863281
1478,0.0012339353561401367
1479,0.0012398958206176758
1480,0.0012384653091430664
1481,0.0012456178665161133
1482,0.0012500286102294922
1483,0.001248478889465332
1484,0.001245260238647461
1485,0.001245737075805664
1486,0.001249074935913086
1487,0.0012445449829101562
1488,0.0012488365173339844
1489,0.0012477636337280273
1490,0.0012482404708862305
1491,0.0012530088424682617
1492,0.001248478889465332
1493,0.0012497901916503906
1494,0.0012646913528442383
1495,0.0012689828872680664
1496,0.0012787580490112305
1497,0.0012627840042114258
1498,0.0012743473052978516
1499,0.0012638568878173828
1500,0.0012639760971069336
1501,0.0012619495391845703
1502,0.0012742280960083008
1503,0.0012722015380859375
1504,0.0012822151184082031
1505,0.0012711286544799805
1506,0.0012680292129516602
1507,0.0012553930282592773
1508,0.0012590885162353516
1509,0.0012565851211547852
1510,0.0012581348419189453
1511,0.0012613534927368164
1512,0.0012627840042114258
1513,0.0012717247009277344
1514,0.001263260841369629
1515,0.0012691020965576172
1516,0.0012645721435546875
1517,0.001265883445739746
1518,0.001271367073059082
1519,0.0012772083282470703
1520,0.0012799501419067383
1521,0.0012874603271484375
1522,0.0012679100036621094
1523,0.0012717247009277344
1524,0.0012797117233276367
1525,0.0012799501419067383
1526,0.0012743473052978516
1527,0.0012676715850830078
1528,0.0012727975845336914
1529,0.0012862682342529297
1530,0.0012791156768798828
1531,0.0012794733047485352
1532,0.0012859106063842773
1533,0.001283407211303711
1534,0.0012890100479125977
1535,0.0012958049774169922
1536,0.0012999773025512695
1537,0.0013300180435180664
1538,0.0013365745544433594
1539,0.0013270378112792969
1540,0.0013375282287597656
1541,0.0013425350189208984
1542,0.001325368881225586
1543,0.0013267993927001953
1544,0.001334547996520996
1545,0.0013376474380493164
1546,0.0013318061828613281
1547,0.001343369483947754
1548,0.0013276338577270508
1549,0.0013322830200195312
1550,0.0013293027877807617
1551,0.0013312101364135742
1552,0.0013352632522583008
1553,0.0013366937637329102
1554,0.0013304948806762695
1555,0.0013439655303955078
1556,0.0013437271118164062
1557,0.001340031623840332
1558,0.0013551712036132812
1559,0.001345992088317871
1560,0.0013477802276611328
1561,0.001352548599243164
1562,0.0013463497161865234
1563,0.0013484954833984375
1564,0.001348733901977539
1565,0.0013535022735595703
1566,0.001355290412902832
1567,0.0013581514358520508
1568,0.001353621482849121
1569,0.0013623237609863281
1570,0.0013638734817504883
1571,0.0013638734817504883
1572,0.001360177993774414
1573,0.0013543367385864258
1574,0.0013588666915893555
1575,0.0013595819473266602
1576,0.0013641119003295898
1577,0.0013568401336669922
1578,0.0013560056686401367
1579,0.0013537406921386719
1580,0.0013585090637207031
1581,0.001367330551147461
1582,0.001374959945678711
1583,0.0013616085052490234
1584,0.0013675689697265625
1585,0.0013655424118041992
1586,0.0013654232025146484
1587,0.001367807388305664
1588,0.0013675689697265625
1589,0.0013766288757324219
1590,0.001381516456604004
1591,0.0013725757598876953
1592,0.0013811588287353516
1593,0.0013822317123413086
1594,0.0013867616653442383
1595,0.001390218734741211
1596,0.001387476921081543
1597,0.001374959945678711
1598,0.0013759136199951172
1599,0.001374363899230957
1600,0.0013779401779174805
1601,0.001381516456604004
1602,0.0013872385025024414
1603,0.0013897418975830078
1604,0.0014036893844604492
1605,0.0014041662216186523
1606,0.0013936758041381836
1607,0.0014047622680664062
1608,0.0013958215713500977
1609,0.001412510871887207
1610,0.0013996362686157227
1611,0.001401662826538086
1612,0.0013977289199829102
1613,0.0013910531997680664
1614,0.0013960599899291992
1615,0.0014009475708007812
1616,0.001389145851135254
1617,0.0014069080352783203
1618,0.0014166831970214844
1619,0.001406550407409668
1620,0.0014147758483886719
1621,0.0013954639434814453
1622,0.001395106315612793
1623,0.0014102458953857422
1624,0.0014138221740722656
1625,0.0014194250106811523
1626,0.0014202594757080078
1627,0.0014231204986572266
1628,0.0014187097549438477
1629,0.001437544822692871
1630,0.0014257431030273438
1631,0.001399993896484375
1632,0.0014345645904541016
1633,0.0014470815658569336
1634,0.0014241933822631836
1635,0.0014307498931884766
1636,0.0014246702194213867
1637,0.0014456510543823242
1638,0.0014374256134033203
1639,0.0014325380325317383
1640,0.001445174217224121
1641,0.001435399055480957
1642,0.0014389753341674805
1643,0.0014373064041137695
1644,0.001440882682800293
1645,0.00142669677734375
1646,0.0014450550079345703
1647,0.0014473199844360352
1648,0.0014411211013793945
1649,0.0014369487762451172
1650,0.001455545425415039
1651,0.0014369487762451172
1652,0.0014497041702270508
1653,0.0014377832412719727
1654,0.0014559030532836914
1655,0.0014568567276000977
1656,0.0014507770538330078
1657,0.0014618635177612305
1658,0.0014652013778686523
1659,0.0014407634735107422
1660,0.0014486312866210938
1661,0.0014712810516357422
1662,0.001462697982788086
1663,0.0014563798904418945
1664,0.0014767646789550781
1665,0.0014873743057250977
1666,0.0014749765396118164
1667,0.001481175422668457
1668,0.0014742612838745117
1669,0.0014803409576416016
1670,0.0014693737030029297
1671,0.0014662742614746094
1672,0.0014954805374145508
1673,0.0014777183532714844
1674,0.0014889240264892578
1675,0.0014973878860473633
1676,0.0014920234680175781
1677,0.0014809370040893555
1678,0.0014758110046386719
1679,0.001476883888244629
1680,0.001483917236328125
1681,0.0015050172805786133
1682,0.0014706850051879883
1683,0.001487135887145996
1684,0.0014897584915161133
1685,0.00147247314453125
1686,0.001489877700805664
1687,0.001497507095336914
1688,0.0015028715133666992
1689,0.0014858245849609375
1690,0.0014901161193847656
1691,0.0014864206314086914
1692,0.0015009641647338867
1693,0.00147247314453125
1694,0.0014747381210327148
1695,0.001495361328125
1696,0.0014917850494384766
1697,0.001485586166381836
1698,0.0015058517456054688
1699,0.0015031099319458008
1700,0.0015195608139038086
1701,0.0014939308166503906
1702,0.0015027523040771484
1703,0.0014925003051757812
1704,0.001513361930847168
1705,0.001506805419921875
1706,0.0015088319778442383
1707,0.0015044212341308594
1708,0.0015110969543457031
1709,0.001508951187133789
1710,0.0015110969543457031
1711,0.001499772071838379
1712,0.0015081167221069336
1713,0.001519918441772461
1714,0.0015009641647338867
1715,0.0015202760696411133
1716,0.0015079975128173828
1717,0.0015028715133666992
1718,0.001496434211730957
1719,0.001493215560913086
1720,0.0014994144439697266
1721,0.0014994144439697266
1722,0.001508474349975586
1723,0.0014979839324951172
1724,0.0015064477920532227
1725,0.0015131235122680664
1726,0.0015097856521606445
1727,0.0015107393264770508
1728,0.0015000104904174805
1729,0.0015178918838500977
1730,0.0015225410461425781
1731,0.0015038251876831055
1732,0.0015103816986083984
1733,0.0015097856521606445
1734,0.001523137092590332
1735,0.0015267133712768555
1736,0.0015236139297485352
1737,0.0015183687210083008
1738,0.001515030860900879
1739,0.0015091896057128906
1740,0.0015082359313964844
1741,0.0015071630477905273
1742,0.0015218257904052734
1743,0.001519322395324707
1744,0.0015374422073364258
1745,0.0015239715576171875
1746,0.0015228986740112305
1747,0.0015268325805664062
1748,0.0015281438827514648
1749,0.0015230178833007812
1750,0.0015186071395874023
1751,0.001531362533569336
1752,0.0015254020690917969
1753,0.0015456676483154297
1754,0.0015364885330200195
1755,0.0015355348587036133
1756,0.0015412569046020508
1757,0.0015423297882080078
1758,0.0015343427658081055
1759,0.0015397071838378906
1760,0.0015429258346557617
1761,0.0015448331832885742
1762,0.0015459060668945312
1763,0.001531362533569336
1764,0.0015411376953125
1765,0.0015448331832885742
1766,0.0015277862548828125
1767,0.001534104347229004
1768,0.0015169382095336914
1769,0.0015304088592529297
1770,0.0015370845794677734
1771,0.001536250114440918
1772,0.0015403032302856445
1773,0.0015482902526855469
1774,0.0015413761138916016
1775,0.001536250114440918
1776,0.0015426874160766602
1777,0.00153350830078125
1778,0.001536250114440918
1779,0.0015410184860229492
1780,0.0015343427658081055
1781,0.0015524625778198242
1782,0.0015430450439453125
1783,0.0015568733215332031
1784,0.0015523433685302734
1785,0.0015592575073242188
1786,0.0015546083450317383
1787,0.0015594959259033203
1788,0.0015540122985839844
1789,0.001566767692565918
1790,0.001567840576171875
1791,0.001546025276184082
1792,0.001547098159790039
1793,0.0015813112258911133
1794,0.0015821456909179688
1795,0.0015877485275268555
1796,0.001596689224243164
1797,0.0015931129455566406
1798,0.0015807151794433594
1799,0.0015838146209716797
1800,0.0015978813171386719
1801,0.0015903711318969727
1802,0.0015872716903686523
1803,0.0015959739685058594
1804,0.0015822649002075195
1805,0.0015884637832641602
1806,0.001587510108947754
1807,0.0015822649002075195
1808,0.0015925168991088867
1809,0.0015876293182373047
1810,0.0015931129455566406
1811,0.0016033649444580078
1812,0.0015952587127685547
1813,0.0015892982482910156
1814,0.0016008615493774414
1815,0.0016039609909057617
1816,0.001587510108947754
1817,0.0015958547592163086
1818,0.0016002655029296875
1819,0.0016051530838012695
1820,0.0016045570373535156
1821,0.0016101598739624023
1822,0.0015965700149536133
1823,0.0016019344329833984
1824,0.0016162395477294922
1825,0.0016099214553833008
1826,0.001605391502380371
1827,0.001616358757019043
1828,0.001608133316040039
1829,0.0016120672225952148
1830,0.001615762710571289
1831,0.0016242265701293945
1832,0.0016039609909057617
1833,0.0016016960144042969
1834,0.001607656478881836
1835,0.0016075372695922852
1836,0.0016214847564697266
1837,0.0015940666198730469
1838,0.001601099967956543
1839,0.0015999078750610352
1840,0.001596689224243164
1841,0.0016044378280639648
1842,0.0016133785247802734
1843,0.001616358757019043
1844,0.0016044378280639648
1845,0.0015987157821655273
1846,0.001621842384338379
1847,0.0016329288482666016
1848,0.0016089677810668945
1849,0.0016236305236816406
1850,0.0016286373138427734
1851,0.0016443729400634766
1852,0.0016427040100097656
1853,0.001651763916015625
1854,0.0016510486602783203
1855,0.0016301870346069336
1856,0.0016398429870605469
1857,0.0016427040100097656
1858,0.0016379356384277344
1859,0.0016396045684814453
1860,0.0016416311264038086
1861,0.0016349554061889648
1862,0.001645207405090332
1863,0.0016363859176635742
1864,0.0016405582427978516
1865,0.0016335248947143555
1866,0.001627206802368164
1867,0.0016318559646606445
1868,0.0016270875930786133
1869,0.0016450881958007812
1870,0.0016428232192993164
1871,0.0016412734985351562
1872,0.00164031982421875
1873,0.0016605854034423828
1874,0.0016304254531860352
1875,0.0016329288482666016
1876,0.0016463994979858398
1877,0.0016437768936157227
1878,0.0016494989395141602
1879,0.0016527175903320312
1880,0.0016529560089111328
1881,0.0016707181930541992
1882,0.0016580820083618164
1883,0.001639723777770996
1884,0.0016514062881469727
1885,0.0016800165176391602
1886,0.0016342401504516602
1887,0.0016480684280395508
1888,0.0016497373580932617
1889,0.001644134521484375
1890,0.0016568899154663086
1891,0.0016406774520874023
1892,0.0016477108001708984
1893,0.001639246940612793
1894,0.0016570091247558594
1895,0.0016448497772216797
1896,0.0016602277755737305
1897,0.0016530752182006836
1898,0.0016540288925170898
1899,0.0016674995422363281
1900,0.0016674995422363281
1901,0.0016669034957885742
1902,0.00167083740234375
1903,0.0016608238220214844
1904,0.0016704797744750977
1905,0.0016733407974243164
1906,0.0016825199127197266
1907,0.0016736984252929688
1908,0.0016613006591796875
1909,0.0016853809356689453
1910,0.001687169075012207
1911,0.0016852617263793945
1912,0.001678466796875
1913,0.001704096794128418
1914,0.001677870750427246
1915,0.0016891956329345703
1916,0.0016804933547973633
1917,0.001686692237854004
1918,0.0016976594924926758
1919,0.0016908645629882812
1920,0.00168609619140625
1921,0.0017054080963134766
1922,0.0017201900482177734
1923,0.0017229318618774414
1924,0.0017267465591430664
1925,0.0017244815826416016
1926,0.001714468002319336
1927,0.0017213821411132812
1928,0.0017285346984863281
1929,0.0017217397689819336
1930,0.0017168521881103516
1931,0.0017137527465820312
1932,0.0017129182815551758
1933,0.001738429069519043
1934,0.0017076730728149414
1935,0.001709580421447754
1936,0.0017102956771850586
1937,0.0017288923263549805
1938,0.001737356185913086
1939,0.0017374753952026367
1940,0.0017513036727905273
1941,0.0017195940017700195
1942,0.0017168521881103516
1943,0.0017143487930297852
1944,0.00174713134765625
1945,0.0017483234405517578
1946,0.0017440319061279297
1947,0.0017321109771728516
1948,0.0017712116241455078
1949,0.0017480850219726562
1950,0.0017414093017578125
1951,0.0017598867416381836
1952,0.001749277114868164
1953,0.0017379522323608398
1954,0.001765131950378418
1955,0.001738905906677246
1956,0.0017452239990234375
1957,0.001771092414855957
1958,0.0017563104629516602
1959,0.0017268657684326172
1960,0.0017580986022949219
1961,0.001737356185913086
1962,0.0017582178115844727
1963,0.0017576217651367188
1964,0.001748204231262207
1965,0.001772165298461914
1966,0.0017386674880981445
1967,0.0017557144165039062
1968,0.0017633438110351562
1969,0.001767277717590332
1970,0.0017514228820800781
1971,0.0017513036727905273
1972,0.0017611980438232422
1973,0.0017657279968261719
1974,0.001780390739440918
1975,0.001764535903930664
1976,0.0017615556716918945
1977,0.0017875432968139648
1978,0.001776576042175293
1979,0.001782536506652832
1980,0.0017822980880737305
1981,0.0017473697662353516
1982,0.0017788410186767578
1983,0.0017735958099365234
1984,0.0017784833908081055
1985,0.0017937421798706055
1986,0.0017802715301513672
1987,0.0017791986465454102
1988,0.0017729997634887695
1989,0.0017679929733276367
1990,0.0017832517623901367
1991,0.001789689064025879
1992,0.0017681121826171875
1993,0.0018117427825927734
1994,0.0017663240432739258
1995,0.001779317855834961
1996,0.0017688274383544922
1997,0.0017789602279663086
1998,0.0017821788787841797
1999,0.001818537712097168
2000,0.0018144845962524414
2001,0.001784205436706543
2002,0.001784205436706543
2003,0.0017848014831542969
2004,0.0018118619918823242
2005,0.0017925500869750977
2006,0.0018088817596435547
2007,0.0018068552017211914
2008,0.0018025636672973633
2009,0.001793980598449707
2010,0.0018000602722167969
2011,0.0018000602722167969
2012,0.0018059015274047852
2013,0.0018181800842285156
2014,0.0018182992935180664
2015,0.001810908317565918
2016,0.001799941062927246
2017,0.0017925500869750977
2018,0.0018323659896850586
2019,0.0018062591552734375
2020,0.0018050670623779297
2021,0.0018280744552612305
2022,0.0018538236618041992
2023,0.001837611198425293
2024,0.0018310546875
2025,0.0018421411514282227
2026,0.0018308162689208984
2027,0.0018134117126464844
2028,0.0018249750137329102
2029,0.001836538314819336
2030,0.001829385757446289
2031,0.0018031597137451172
2032,0.001798391342163086
2033,0.0018204450607299805
2034,0.001841902732849121
2035,0.001829981803894043
2036,0.0018336772918701172
2037,0.0018211603164672852
2038,0.0018101930618286133
2039,0.001815199851989746
2040,0.0018203258514404297
2041,0.0018042325973510742
2042,0.001799941062927246
2043,0.0017975568771362305
2044,0.001803278923034668
2045,0.0018134117126464844
2046,0.0017995834350585938
2047,0.0018063783645629883
2048,0.0018055438995361328
2049,0.0019587278366088867
2050,0.001970052719116211
2051,0.0019855499267578125
2052,0.0019625425338745117
2053,0.001991868019104004
2054,0.0019922256469726562
2055,0.0019644498825073242
2056,0.0019861459732055664
2057,0.0019750595092773438
2058,0.0019832849502563477
2059,0.0019963979721069336
2060,0.0019835233688354492
2061,0.0019720792770385742
2062,0.00195920467376709
2063,0.001970052719116211
2064,0.001963376998901367
2065,0.001959562301635742
2066,0.001971721649169922
2067,0.0019587278366088867
2068,0.001983165740966797
2069,0.0019736289978027344
2070,0.0019739866256713867
2071,0.001971006393432617
2072,0.001972675323486328
2073,0.0020096302032470703
2074,0.0019870996475219727
2075,0.001986384391784668
2076,0.0019731521606445312
2077,0.0019736289978027344
2078,0.00199735164642334
2079,0.001979827880859375
2080,0.0019795894622802734
2081,0.001965641975402832
2082,0.001972675323486328
2083,0.0019719600677490234
2084,0.0019621849060058594
2085,0.0019751787185668945
2086,0.001994609832763672
2087,0.0019829273223876953
2088,0.001979231834411621
2089,0.0019893646240234375
2090,0.0019817352294921875
2091,0.0019899606704711914
2092,0.001985907554626465
2093,0.0019959211349487305
2094,0.001981377601623535
2095,0.0019767284393310547
2096,0.001949310302734375
2097,0.0019594430923461914
2098,0.0019550323486328125
2099,0.001956939697265625
2100,0.001972198486328125
2101,0.0019801855087280273
2102,0.00199282169342041
2103,0.002053976058959961
2104,0.001993417739868164
2105,0.001974821090698242
2106,0.0019785165786743164
2107,0.001979351043701172
2108,0.0019873380661010742
2109,0.0019774436950683594
2110,0.001978754997253418
2111,0.0019860267639160156
2112,0.0019947290420532227
2113,0.0019925832748413086
2114,0.0020034313201904297
2115,0.0020095109939575195
2116,0.0019925832748413086
2117,0.001990675926208496
2118,0.0020006895065307617
2119,0.0020138025283813477
2120,0.0020133256912231445
2121,0.0020214319229125977
2122,0.0020111799240112305
2123,0.002015829086303711
2124,0.0020128488540649414
2125,0.0020112991333007812
2126,0.0020024776458740234
2127,0.0020012855529785156
2128,0.001992344856262207
2129,0.0019989013671875
2130,0.002001523971557617
2131,0.002022981643676758
2132,0.0020148754119873047
2133,0.00201416015625
2134,0.0020035505294799805
2135,0.0020040273666381836
2136,0.001993536949157715
2137,0.001997232437133789
2138,0.002003788948059082
2139,0.0020439624786376953
2140,0.0020619630813598633
2141,0.0020363330841064453
2142,0.0020374059677124023
2143,0.0020252466201782227
2144,0.0020140409469604492
2145,0.0020322799682617188
2146,0.002070784568786621
2147,0.0020661354064941406
2148,0.0020465850830078125
2149,0.002020597457885742
2150,0.002024531364440918
2151,0.002031087875366211
2152,0.002033829689025879
2153,0.0020308494567871094
2154,0.0020427703857421875
2155,0.0020351409912109375
2156,0.002044081687927246
2157,0.002050042152404785
2158,0.0020447969436645508
2159,0.0020380020141601562
2160,0.0020182132720947266
2161,0.0020394325256347656
2162,0.0020252466201782227
2163,0.002048492431640625
2164,0.002032637596130371
2165,0.002046823501586914
2166,0.0020312070846557617
2167,0.00205230712890625
2168,0.0020390748977661133
2169,0.0020279884338378906
2170,0.0020477771759033203
2171,0.002053976058959961
2172,0.0020380020141601562
2173,0.0020401477813720703
2174,0.0020368099212646484
2175,0.0020464658737182617
2176,0.0020498037338256836
2177,0.002071857452392578
2178,0.002084493637084961
2179,0.0020592212677001953
2180,0.0020608901977539062
2181,0.0020917654037475586
2182,0.002062201499938965
2183,0.0020710229873657227
2184,0.002079010009765625
2185,0.002061009407043457
2186,0.0021036863327026367
2187,0.0020558834075927734
2188,0.002077817916870117
2189,0.0020574331283569336
2190,0.0020607709884643555
2191,0.0020521879196166992
2192,0.0020426511764526367
2193,0.0020695924758911133
2194,0.0020619630813598633
2195,0.0020749568939208984
2196,0.0020771026611328125
2197,0.0020906925201416016
2198,0.002135634422302246
2199,0.0020978450775146484
2200,0.0020818710327148438
2201,0.002077817916870117
2202,0.0020728111267089844
2203,0.002063751220703125
2204,0.002089381217956543
2205,0.002072930335998535
2206,0.002077341079711914
2207,0.0020810365676879883
2208,0.0020971298217773438
2209,0.0021091699600219727
2210,0.002138853073120117
2211,0.0021184682846069336
2212,0.0021054744720458984
2213,0.0021287202835083008
2214,0.0021284818649291992
2215,0.00209963321685791
2216,0.0020903348922729492
2217,0.0020737648010253906
2218,0.0020869970321655273
2219,0.002080678939819336
2220,0.0020935535430908203
2221,0.0021102428436279297
2222,0.0021126270294189453
2223,0.0020862817764282227
2224,0.0021064281463623047
2225,0.0021092891693115234
2226,0.0021239519119262695
2227,0.002125263214111328
2228,0.002123594284057617
2229,0.0021147727966308594
2230,0.0021355152130126953
2231,0.0021071434020996094
2232,0.0020922422409057617
2233,0.0020955801010131836
2234,0.002079010009765625
2235,0.0020846128463745117
2236,0.00206601619720459
2237,0.002101898193359375
